ID,MAR,DAR,DARDesc,OrgSet,ER,Persona
61b24e1b-a69c-4f99-9726-a6e98a22d3e6,ACCCD_MM_DICAMT00,ACCCD_MD_DICAMT00_CSCH_C11994,CCCD: Dispute Case Maintenance [CSCH: CC 1994],CSCH_C11994,CER: C2C B2C Customer Dispute Analyst [CSCH: CC 1994],C2C Customer Dispute Analyst
1869b45b-b844-473f-b875-d9f42ffa482b,ACCCD_MM_DICAMT00,ACCCD_MD_DICAMT00_CSCH_C11994,CCCD: Dispute Case Maintenance [CSCH: CC 1994],CSCH_C11994,CER: C2C B2C Customer Collection Supervisor [CSCH: CC 1994],C2C Customer Collection Supervisor
b520071e-1c36-4d39-b006-e76714aaa871,ACCCD_MN_SACNMT01,ACCCD_MN_SACNMT01,CCCD: SAC Content Maintenance (Collection & Disputes),NA; OrgSet Not Needed  as this is an SAC Team and not a normal S4 role,CER: C2C B2C Bill to Cash Expert User [CSXC: Division CS],C2C B2C Expert User
cbd3d4ee-a25b-440c-a081-57b160454565,ACCCD_MN_SACNMT01,ACCCD_MN_SACNMT01,CCCD: SAC Content Maintenance (Collection & Disputes),NA; OrgSet Not Needed  as this is an SAC Team and not a normal S4 role,CER: C2C B2C Bill to Cash Manager (Global)[XDXC: Bayer All],C2C B2C Manager Global
3e33b2bf-376c-46bd-a24d-1e0ad2378435,ACCCM_MN_SACNMT02,ACCCM_MN_SACNMT02,CCCM: SAC Content Maintenance (Credit Management),NA; OrgSet Not Needed  as this is an SAC Team and not a normal S4 role,CER: C2C B2C Bill to Cash Expert User [CSXC: Division CS],C2C B2C Expert User
7de23391-82d7-4533-b2e5-57e7135398bc,ACCCM_MN_SACNMT02,ACCCM_MN_SACNMT02,CCCM: SAC Content Maintenance (Credit Management),NA; OrgSet Not Needed  as this is an SAC Team and not a normal S4 role,CER: C2C B2C Bill to Cash Manager (Global)[XDXC: Bayer All],C2C B2C Manager Global
979ddb11-031c-4898-9373-65c3f6682434,ACCAR_MM_ACREMT00,ACCAR_MD_ACREMT00_CSXC_C1CDCS,CCAR: Account Reconciliation Maintenance [CSXC: Division CS],CSXC_C1CDCS,CER: C2C B2C Accounts Receivable Analyst [CSXC: Division CS],C2C Accounts Receivable Analyst
99b06e76-17c8-40f1-9d59-e7cbd5534f54,ACCAR_MM_ACREMT00,ACCAR_MD_ACREMT00_CSXC_C1CDCS,CCAR: Account Reconciliation Maintenance [CSXC: Division CS],CSXC_C1CDCS,CER: C2C B2C Accounts Receivable Supervisor [CSXC: Division CS],C2C Accounts Receivable Supervisor
da268130-ea26-432c-9064-526683ad25e4,ACCAR_MM_ACRERV00,ACCAR_MD_ACRERV00_CSXC_C1CDCS,CCAR: Account Reconciliation Reversal [CSXC: Division CS],CSXC_C1CDCS,CER: C2C B2C Accounts Receivable Supervisor [CSXC: Division CS],C2C Accounts Receivable Supervisor
0dd18bdc-1810-4bfe-85b0-faa38bd96db9,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],XDXC: Bayer All,CER: R2D CA Cost Accounting OPS [XDXC: Bayer All],R2D-Cost Accounting-OPS
c0e23b17-68ee-44bb-8374-742119812827,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],XDXC: Bayer All,CER: R2D CA Cost Accounting OPS [XDXC: Bayer All],R2D-Cost Accounting-OPS
1a50d743-e532-4da0-b43a-af6bab2cfa61,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],XDXC: Bayer All,CER: R2D CA Cost Accounting Process Governance [XDXC: Bayer All],R2D-Cost Accounting-Process Governance
94442887-090d-4a46-9719-0db1f7f03009,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],XDXC: Bayer All,CER: R2D CA Cost Accounting Process Governance [XDXC: Bayer All],R2D-Cost Accounting-Process Governance
3ee121ff-6605-49eb-9675-e04b76f8b964,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],XDXC: Bayer All,CER: R2D CA Cost Accounting Regional Hub [XDXC: Bayer All],R2D-Cost Accounting-Regional Hub
26607e87-ba29-448e-859b-a8fe1b5dae8a,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],XDXC: Bayer All,CER: R2D CA Cost Accounting Regional Hub [XDXC: Bayer All],R2D-Cost Accounting-Regional Hub
9cab1ee2-6a16-42c5-aeb5-9f6be02aaa5b,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: R2D LR Local Reporting CoE [XDXC: Bayer All],R2D-Local Reporting-CoE
3cc056a7-56ac-4fb2-90c9-56ac3956be40,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],HCXC_C1CDHC,CER: R2D LR Local Reporting CoE [XDXC: Bayer All],R2D-Local Reporting-CoE
c2280981-7115-4e94-b1d4-b6d554355ecc,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_XDCH_C1CCCH,CCAR: Accounts Receivable Display [XDCH: Country CH],XDCH_C1CCCH,CER: R2D LR Local Reporting OPS [XDCH: Country CH],R2D-Local Reporting-Local Accounting
e7b3410a-7c17-4e3b-ab0a-5ddd672ce3a2,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: R2D LR Local Reporting Process Governance [XDXC: Bayer All],R2D-Local Reporting- Process Governance
f6b700ec-ffeb-411f-b5b4-cf7752924fd3,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],HCXC_C1CDHC,CER: R2D LR Local Reporting Process Governance [XDXC: Bayer All],R2D-Local Reporting- Process Governance
f279a5c3-0300-4d1d-9751-d37e603a25b6,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: R2D RA Revenue Accounting OPS [XDXC: Bayer All],R2D-Revenue Accounting-OPS
a47dd1de-b823-4965-9d13-9e18480382d5,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],HCXC_C1CDHC,CER: R2D RA Revenue Accounting OPS [XDXC: Bayer All],R2D-Revenue Accounting-OPS
f454f3e3-06a8-4422-82e4-fc08578f5f4c,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: R2D RA Revenue Accounting Process Governance [XDXC: Bayer All],R2D-Revenue Accounting-Process Governance
7b5600a4-8c30-44f8-9dc8-353a902de034,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],HCXC_C1CDHC,CER: R2D RA Revenue Accounting Process Governance [XDXC: Bayer All],R2D-Revenue Accounting-Process Governance
5ca32934-cb4d-4d33-8652-fd418e60c4d4,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: R2D RA Revenue Accounting Regional Hub [XDXC: Bayer All],R2D-Revenue Accounting-Regional Hub
02c6c889-c1a2-4982-9ca7-c7d06992ed99,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_HCXC_C1CDHC,CCAR: Accounts Receivable Display [HCXC: Division HC],HCXC_C1CDHC,CER: R2D RA Revenue Accounting Regional Hub [XDXC: Bayer All],R2D-Revenue Accounting-Regional Hub
e858d711-53fb-444c-99d1-c0ff47061abb,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: C2C B2C Accounts Receivable Analyst [CSXC: Division CS],C2C Accounts Receivable Analyst
6673cd47-6a0a-4f90-936d-394699f08f35,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: C2C B2C Accounts Receivable Supervisor [CSXC: Division CS],C2C Accounts Receivable Supervisor
be8a77d3-6580-4d2b-8638-29f3468f39d6,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: C2C B2C Bill to Cash Expert User [CSXC: Division CS],C2C B2C Expert User
3d8a9dc1-4c89-4a1b-8f54-05a67a754e2f,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CDCS,CCAR: Accounts Receivable Display [CSXC: Division Crop Science],CSXC_C1CDCS,CER: C2C B2C Bill to Cash Manager (Global)[XDXC: Bayer All],C2C B2C Manager Global
8e5ff4ed-b62d-4053-bfb9-be92a1ca9cf2,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C B2C Bill to Cash Manager (Local)[CSCH: CC 1994],C2C B2C Manager Local
6d5123f1-de61-4c86-847e-18a9b9486731,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSXC_C1CREC,CCAR: Accounts Receivable Display [CSXC: Region EU CS],CSXC_C1CREC,CER: C2C B2C Bill to Cash Manager (Regional)[CSXC: Region EU CS],C2C B2C Manager Regional
9e04fb51-c9ca-48a0-b912-89eae375d06a,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C B2C Customer Collection Analyst [CSCH: CC 1994],C2C Customer Collection Analyst
82f77e79-8559-40a5-afda-d0b36bf573e6,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C B2C Customer Dispute Analyst [CSCH: CC 1994],C2C Customer Dispute Analyst
b276048d-c611-4ecd-bcac-097a1b9ca5d5,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C B2C Customer Collection Supervisor [CSCH: CC 1994],C2C Customer Collection Supervisor
f4e24a82-1dbd-4886-ac6d-6be8b9273f2b,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C B2C Customer Credit Analyst [CSCH: CS 1994],C2C Customer Credit Analyst
58f92859-2440-4c27-8a1b-473f259cb4f1,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZCS],C2C Customer Service Representative Back Office
64be58e9-7eb6-4119-a292-fc821532806d,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZIC],C2C Customer Service  Representative Back Office
e4330154-7732-48d4-a264-271b943ea31a,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZSA],C2C Customer Service  Representative Back Office
d9a6ad22-54b9-4fd1-bd72-c76e6988985d,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZIC],C2C Customer Service aATP Expert
28eaf916-a1ed-4dfd-9475-e9b1835cac7e,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C PCA Pricing & Commercial Agreement Expert User [CSCH: SO 6ZCS],C2C PCA Expert User
8d0abaa6-253a-4dd5-a1d9-4049c75c93fd,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C PCA Pricing & Commercial Agreement Expert User [CSCH: SO 6ZIC],C2C PCA Expert User
19adfb46-8ff5-405a-8462-40534166f913,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C PCA Pricing & Commercial Agreement Expert User [CSCH: SO 6ZSA],C2C PCA Expert User
52903d58-40b5-49ea-af49-531edd8bcbd2,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C PCA Pricing & Commercial Agreement Maintainer [CSCH: SO 6ZCS],C2C Pricing & Commercial Agreement Analyst
f9a7432d-75a5-4f23-a9cd-5f423fb3798c,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C PCA Pricing & Commercial Agreement Maintainer [CSCH: SO 6ZIC],C2C Pricing & Commercial Agreement Analyst
2932ced7-a13e-4edb-8c64-ac9a1a74e437,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C PCA Pricing & Commercial Agreement Maintainer [CSCH: SO 6ZSA],C2C Pricing & Commercial Agreement Analyst
00e10c29-947e-40ef-9840-d9c0d44c3a6f,ACCAR_DM_ACRLDL00,ACCAR_DD_ACRLDL00_CSCH_C11994,CCAR: Accounts Receivable Display [CSCH: CC 1994],CSCH_C11994,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZSA],C2C Customer Service aATP Expert
0e8403cc-7f0d-4940-a748-784dbc2e8b74,ACCAR_MM_CMBLCR00,ACCAR_MD_CMBLCR00_CSXC_C1CDCS,CCAR: Customer Balance Creation [CSXC: Division CS],CSXC_C1CDCS,CER: C2C B2C Accounts Receivable Analyst [CSXC: Division CS],C2C Accounts Receivable Analyst
2e86285f-5b2f-4e41-931d-46eb0873f82a,ACCAR_MM_CMBLCR00,ACCAR_MD_CMBLCR00_CSXC_C1CDCS,CCAR: Customer Balance Creation [CSXC: Division CS],CSXC_C1CDCS,CER: C2C B2C Accounts Receivable Supervisor [CSXC: Division CS],C2C Accounts Receivable Supervisor
5b20f7cb-a6cd-4c6a-b8d6-60e0b6ca3e86,ACCAR_MM_CMBLCR00,ACCAR_MD_CMBLCR00_CSXC_C1CREC,CCAR: Customer Balance Creation  [CSXC_C1CREC],CSXC_C1CREC,CER: C2C B2C Bill to Cash Manager (Regional)[CSXC: Region EU CS],C2C B2C Manager Regional
d4588ece-51c3-4878-a2d8-992e3ee3ee32,ACCCM_MM_TRRMCR00,ACCCM_MD_TRRMCR00_CSXC_C1CDCS,CCCM: TRM Creation [CSXC: Division CS],CSXC_C1CDCS,CER: C2C B2C Bill to Cash Manager (Global)[XDXC: Bayer All],C2C B2C Manager Global
7138ff01-6912-444f-bc6a-10e44ae120bf,ACCCM_MM_TRRMCR00,ACCCM_MD_TRRMCR00_CSCH_CS1994,CCCM: TRM Creation [CSCH: CS 1994],CSCH_CS1994,CER: C2C B2C Bill to Cash Manager (Local)[CSCH: CC 1994],C2C B2C Manager Local
9911e71e-eba2-446a-9d60-c7cc80d5ce39,ACCCM_MM_TRRMCR00,ACCCM_MD_TRRMCR00_CSXC_C1CREC,CCCM: TRM Creation [CSXC: Region EU CS],CSXC_C1CREC,CER: C2C B2C Bill to Cash Manager (Regional)[CSXC: Region EU CS],C2C B2C Manager Regional
ec4b5e2b-e4b0-4078-b3d6-236f33d3b09f,ACCCM_MM_TRRMCR00,ACCCM_MD_TRRMCR00_CSCH_CS1994,CCCM: TRM Creation [CSCH: CS 1994],CSCH_CS1994,CER: C2C B2C Customer Credit Analyst [CSCH: CS 1994],C2C Customer Credit Analyst
ba8574e8-b3e8-4226-bc57-ed7c1e718286,ACCCD_MM_B2CEMT00,ACCCD_MD_B2CEMT00_CSXC_C1CDCS,CCCD: B2C Expert User Maintenance [CSXC: Division Crop Science],CSXC_C1CDCS,CER: C2C B2C Bill to Cash Expert User [CSXC: Division CS],C2C B2C Expert User
e7e6fa22-f739-4a19-bb17-38012bd60b83,ACCCD_MM_B2CEMT00,ACCCD_MD_B2CEMT00_CSXC_C1CDCS,CCCD: B2C Expert User Maintenance [CSXC: Division Crop Science],CSXC_C1CDCS,CER: C2C B2C Bill to Cash Manager (Global)[XDXC: Bayer All],C2C B2C Manager Global
75752379-ffa8-412d-aae4-090c5f0d8ca1,ACCCM_MM_RESPMT01,ACCCM_MD_RESPMT01_CSCH_CS1994,CCCM: Teams & Responsibilities Maintenance (Restricted) [CSCH: CS 1994],CSCH_CS1994,CER: C2C B2C Bill to Cash Manager (Local)[CSCH: CC 1994],C2C B2C Manager Local
cb0755a2-ae0b-4d75-bdf1-e31c647fe327,ACCCM_MM_RESPMT01,ACCCM_MD_RESPMT01_CSXC_C1CREC,CCCM: Teams & Responsibilities Maintenance (Restricted) [CSXC: Region EU CS],CSXC_C1CREC,CER: C2C B2C Bill to Cash Manager (Regional)[CSXC: Region EU CS],C2C B2C Manager Regional
8dad4bd2-304c-40b4-8ff2-6803d9f4bb0c,ACCOM_DM_O2BEDL00,ACCOM_DD_O2BEDL00_CSXC_SOCRCS,CCOM: O2B Expert Display [CSXC: Region EU CS],CSXC_SOCRCS,CER: C2C O2B Customer Service Expert (Regional)[CSXC: Region EU CS],C2C Customer Service Expert Inhouse / External
ff5644af-5d20-4c28-9547-00d0d597097b,ACCOM_DM_O2BEDL00,ACCOM_DD_O2BEDL00_XDXC_C1CALL,CCOM: O2B Expert Display [XDXC: Bayer All],XDXC_C1CALL,CER: C2C O2B Customer Service Expert (Global)[XDXC: Bayer All],C2C Customer Service Expert Inhouse / External
b7a8bd9c-7928-45fd-80ff-899876e4f15d,ACCOM_MM_MAORMT00,ACCOM_MD_MAORMT00_CSCH_SO6ZSA,CCOM: Mass Order Maintenance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZSA],C2C Customer Service  Representative Back Office
25cdc053-6b1e-48ee-a908-3c415484d433,ACCOM_MM_MAORMT00,ACCOM_MD_MAORMT00_CSCH_SO6ZCS,CCOM: Mass Order Maintenance [CSCH: SO 6ZICS],CSCH_SO6ZCS,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZCS],C2C Customer Service aATP Expert
1a95af22-c067-4d84-b25c-78cf5812c1e8,ACCOM_MM_MAORMT00,ACCOM_MD_MAORMT00_CSCH_SO6ZIC,CCOM: Mass Order Maintenance [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZIC],C2C Customer Service aATP Expert
f9cc28a0-dd58-44cd-9b5f-b95c446d2d4b,ACCOM_MM_MAORMT00,ACCOM_MD_SAQUAC00_CSCH_SO6ZSA,CCOM: Sales Quotation Acceptance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZSA],C2C Customer Service aATP Expert
5512792d-6a83-4ac8-8238-f4970d320529,ACCOM_MM_MAORMT00,ACCOM_MD_SECOMT00_CSCH_SO6ZSA,CCOM: Service Contract Maintenance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZSA],C2C Customer Service aATP Expert
b58af1dc-2cc9-42fa-b42f-bcade5ef24bb,ACCOM_MM_MAORMT00,ACCOM_MD_MAORMT00_CSCH_SO6ZCS,CCOM: Mass Order Maintenance [CSCH: SO 6ZICS],CSCH_SO6ZCS,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZCS],C2C Customer Service Representative Back Office
30deff36-2f08-4b5b-ad22-83d925f0dc40,ACCOM_MM_MAORMT00,ACCOM_MD_MAORMT00_CSCH_SO6ZIC,CCOM: Mass Order Maintenance [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZIC],C2C Customer Service  Representative Back Office
da578e43-e24f-49ba-92a1-ddd407673896,ACCOM_MM_MAORCR00,ACCOM_MD_MAORCR00_CSCH_SO6ZSA,CCOM: Mass Order Creation [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZSA],C2C Customer Service  Representative Back Office
a3de17b5-6f83-4e01-bd61-ce72c463342a,ACCOM_MM_MAORCR00,ACCOM_MD_MAORCR00_CSCH_SO6ZIC,CCOM: Mass Order Creation [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZIC],C2C Customer Service aATP Expert
f2f6ebad-2106-4058-a4b1-e857c91bd3fa,ACCOM_MM_MAORCR00,ACCOM_MD_MAORCR00_CSCH_SO6ZCS,CCOM: Mass Order Creation [CSCH: SO 6ZCS],CSCH_SO6ZCS,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZCS],C2C Customer Service aATP Expert
d6eaa2b3-2792-43c1-87ae-e0c824c84c32,ACCOM_MM_MAORCR00,ACCOM_MD_MAORCR00_CSCH_SO6ZSA,CCOM: Mass Order Creation [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZSA],C2C Customer Service aATP Expert
4b5349b6-e359-407d-bf04-5937257d2127,ACCOM_MM_MAORCR00,ACCOM_MD_MAORCR00_CSCH_SO6ZIC,CCOM: Mass Order Creation [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZIC],C2C Customer Service  Representative Back Office
c6d26b33-9c52-4d59-b3e3-8e1b19c61768,ACCOM_MM_SACOMT00,ACCOM_MD_SACOMT00_CSCH_SO6ZCS,CCOM: Sales Contract Maintenance [CSCH: SO 6ZCS],CSCH_SO6ZCS,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZCS],C2C Customer Service Representative Back Office
18eb2f9f-781d-449b-b0c2-6a069f40915d,ACCOM_MM_SACOMT00,ACCOM_MD_SACOMT00_CSCH_SO6ZIC,CCOM: Sales Contract Maintenance [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZIC],C2C Customer Service  Representative Back Office
2a8dfcd9-06be-495f-86fa-d5c758920395,ACCOM_MM_SACOMT00,ACCOM_MD_SACOMT00_CSCH_SO6ZSA,CCOM: Sales Contract Maintenance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZSA],C2C Customer Service  Representative Back Office
a26fd432-0d23-47d0-998e-3b5dd588ee59,ACCOM_MM_SACOMT00,ACCOM_MD_SACOMT00_CSCH_SO6ZIC,CCOM: Sales Contract Maintenance [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZIC],C2C Customer Service aATP Expert
ca9bfd68-c46e-49ec-8d78-6c15a1de4d52,ACCOM_MM_SACOMT00,ACCOM_MD_SACOMT00_CSCH_SO6ZCS,CCOM: Sales Contract Maintenance [CSCH: SO 6ZCS],CSCH_SO6ZCS,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZCS],C2C Customer Service aATP Expert
041b573c-b6dd-4b66-91b5-7eba9e9fefc5,ACCOM_MM_SACOMT00,ACCOM_MD_SACOMT00_CSCH_SO6ZSA,CCOM: Sales Contract Maintenance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZSA],C2C Customer Service aATP Expert
3336ced2-e394-4343-8bcb-dc0d7455b437,ACCOM_MM_SACOMT00,ACCOM_MD_SOQUMT00_CSCH_SO6ZSA,CCOM: Solution Quotation Maintenance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZSA],C2C Customer Service aATP Expert
c7167a6c-5ee0-4d61-a944-7a8800a29125,ACCOM_MM_SCAGMT00,ACCOM_MD_SCAGMT00_CSCH_SO6ZCS,CCOM: Scheduling Agreement Maintenance [CSCH: SO 6ZCS],CSCH_SO6ZCS,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZCS],C2C Customer Service Representative Back Office
9344ac42-009a-4f4b-8c88-18f3f2fc50b2,ACCOM_MM_SCAGMT00,ACCOM_MD_SCAGMT00_CSCH_SO6ZIC,CCOM: Scheduling Agreement Maintenance [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZIC],C2C Customer Service  Representative Back Office
be230e71-f42d-4d1f-8e57-b49a99964eae,ACCOM_MM_SCAGMT00,ACCOM_MD_SCAGMT00_CSCH_SO6ZIC,CCOM: Scheduling Agreement Maintenance [CSCH: SO 6ZIC],CSCH_SO6ZIC,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZIC],C2C Customer Service aATP Expert
5e260494-c622-4761-b0a5-2a6415c25ddd,ACCOM_MM_SCAGMT00,ACCOM_MD_SCAGMT00_CSCH_SO6ZCS,CCOM: Scheduling Agreement Maintenance [CSCH: SO 6ZCS],CSCH_SO6ZCS,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZCS],C2C Customer Service aATP Expert
a3c937de-46c3-468b-8ec4-63e2cd0e5611,ACCOM_MM_SCAGMT00,ACCOM_MD_SCAGMT00_CSCH_SO6ZSA,CCOM: Scheduling Agreement Maintenance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service aATP Expert [CSCH: SO 6ZSA],C2C Customer Service aATP Expert
5dbbb4d1-72a7-44ee-b6d5-e808b2fa89aa,ACCOM_MM_SCAGMT00,ACCOM_MD_SCAGMT00_CSCH_SO6ZSA,CCOM: Scheduling Agreement Maintenance [CSCH: SO 6ZSA],CSCH_SO6ZSA,CER: C2C O2B Customer Service Representative (Back Office)[CSCH: SO 6ZSA],C2C Customer Service  Representative Back Office
